subzone,cuisine_primary,count
"Westfield Liverpool, Liverpool",['Turkish'],1
"Westfield Miranda, Miranda",['Bakery',1
"Westfield Miranda, Miranda",['Beverages'],1
"Westfield Miranda, Miranda",['Cafe',2
"Westfield Miranda, Miranda",['Cafe'],3
"Westfield Miranda, Miranda",['Healthy Food'],1
"Westfield Miranda, Miranda",['Japanese'],1
"Westfield Miranda, Miranda",['Pizza',1
"Westfield Miranda, Miranda",['Thai',2
"Westfield Miranda, Miranda",['Thai'],2
"Westfield Miranda, Miranda",['Turkish',1
"Westfield Miranda, Miranda",['Turkish'],1
Westfield Mount Druitt,['Asian',1
Westfield Mount Druitt,['Japanese',1
"Westfield Parramatta, Parramatta",['Asian',2
"Westfield Parramatta, Parramatta",['Asian'],2
"Westfield Parramatta, Parramatta",['Bakery',1
"Westfield Parramatta, Parramatta",['Bakery'],1
"Westfield Parramatta, Parramatta",['Burger'],1
"Westfield Parramatta, Parramatta",['Cafe'],5
"Westfield Parramatta, Parramatta",['Chinese'],1
"Westfield Parramatta, Parramatta",['Fast Food',2
"Westfield Parramatta, Parramatta",['Fish and Chips'],2
"Westfield Parramatta, Parramatta",['Indian'],1
"Westfield Parramatta, Parramatta",['Japanese',1
"Westfield Parramatta, Parramatta",['Juices',1
"Westfield Parramatta, Parramatta",['Modern Australian',1
"Westfield Parramatta, Parramatta",['Sandwich'],1
"Westfield Parramatta, Parramatta",['Sushi',1
"Westfield Parramatta, Parramatta",['Sushi'],1
"Westfield Parramatta, Parramatta",['Thai',1
"Westfield Parramatta, Parramatta",['Thai'],2
"Westfield Parramatta, Parramatta",['Turkish'],1
"Westfield Parramatta, Parramatta",['Vietnamese',1
"Westfield Penrith Plaza, Penrith",['Asian',1
"Westfield Penrith Plaza, Penrith",['Cafe',2
"Westfield Penrith Plaza, Penrith",['Cafe'],2
"Westfield Penrith Plaza, Penrith",['Chinese'],1
"Westfield Penrith Plaza, Penrith",['Dumplings'],1
"Westfield Penrith Plaza, Penrith",['Sandwich',1
"Westfield Penrith Plaza, Penrith",['Sushi'],1
"Westfield Pitt Street Mall, CBD",['Australian'],1
"Westfield Pitt Street Mall, CBD",['Burger'],1
"Westfield Pitt Street Mall, CBD",['Cafe',3
"Westfield Pitt Street Mall, CBD",['Cafe'],3
"Westfield Pitt Street Mall, CBD",['Healthy Food'],1
"Westfield Pitt Street Mall, CBD",['Indian'],1
"Westfield Pitt Street Mall, CBD",['Italian'],1
"Westfield Pitt Street Mall, CBD",['Japanese',3
"Westfield Pitt Street Mall, CBD",['Japanese'],1
"Westfield Pitt Street Mall, CBD",['Malaysian'],3
"Westfield Pitt Street Mall, CBD",['Modern Australian',1
"Westfield Pitt Street Mall, CBD",['Modern Australian'],1
"Westfield Pitt Street Mall, CBD",['Sushi',1
"Westfield Pitt Street Mall, CBD",['Sushi'],1
"Westfield Pitt Street Mall, CBD",['Thai',1
"Westfield Pitt Street Mall, CBD",['Vietnamese'],1
"Westfield Sydney Central Plaza, CBD",['BBQ',1
"Westfield Sydney Central Plaza, CBD",['Cafe',1
"Westfield Sydney Central Plaza, CBD",['Cafe'],1
"Westfield Sydney Central Plaza, CBD",['Fast Food'],1
"Westfield Sydney Central Plaza, CBD",['Indian'],1
"Westfield Sydney Central Plaza, CBD",['Japanese',1
"Westfield Sydney Central Plaza, CBD",['Korean',1
"Westfield Sydney Central Plaza, CBD",['Malaysian'],1
"Westfield Sydney Central Plaza, CBD",['Thai',1
"Westfield Sydney Central Plaza, CBD",['Turkish'],1
"Westfield Warringah Mall, Warringah",['Asian'],1
"Westfield Warringah Mall, Warringah",['Cafe',2
"Westfield Warringah Mall, Warringah",['Cafe'],1
"Westfield Warringah Mall, Warringah",['Healthy Food'],1
"Westfield Warringah Mall, Warringah",['Indian'],1
"Westfield Warringah Mall, Warringah",['Italian'],1
"Westfield Warringah Mall, Warringah",['Japanese',1
"Westfield Warringah Mall, Warringah",['Juices',1
"Westpoint Shopping Centre, Blacktown",['Asian',1
"Westpoint Shopping Centre, Blacktown",['Asian'],1
"Westpoint Shopping Centre, Blacktown",['Cafe'],2
"Westpoint Shopping Centre, Blacktown",['Fish and Chips',1
"Westpoint Shopping Centre, Blacktown",['Indian',1
"Westpoint Shopping Centre, Blacktown",['Indian'],1
"Westpoint Shopping Centre, Blacktown",['Italian'],1
"Westpoint Shopping Centre, Blacktown",['Japanese',1
"Westpoint Shopping Centre, Blacktown",['Middle Eastern'],1
"Westpoint Shopping Centre, Blacktown",['Thai',1
"Westpoint Shopping Centre, Blacktown",['Thai'],1
Wetherill Park,['BBQ',1
Wetherill Park,['Bakery',1
Wetherill Park,['Brazilian'],1
Wetherill Park,['Burger'],2
Wetherill Park,['Cafe',1
Wetherill Park,['Cafe'],1
Wetherill Park,['Chinese'],1
Wetherill Park,['Fast Food',1
Wetherill Park,['Fast Food'],2
Wetherill Park,['Italian',5
Wetherill Park,['Italian'],2
Wetherill Park,['Japanese',1
Wetherill Park,['Kebab',1
Wetherill Park,['Modern Australian',1
Wetherill Park,['Pub Food'],1
Wetherill Park,['Thai'],2
Wetherill Park,['Vietnamese',1
Willoughby,['Australian'],1
Willoughby,['Bakery',1
Willoughby,['Bar Food',1
Willoughby,['Burger',2
Willoughby,['Cafe',4
Willoughby,['Cafe'],13
Willoughby,['Chinese'],1
Willoughby,['Deli'],1
Willoughby,['Fast Food'],1
Willoughby,['Indian'],3
Willoughby,['Iranian'],1
Willoughby,['Italian',2
Willoughby,['Italian'],3
Willoughby,['Japanese'],2
Willoughby,['Lebanese'],1
Willoughby,['Seafood'],1
Willoughby,['Street Food',1
Willoughby,['Sushi'],1
Willoughby,['Tapas',1
Willoughby,['Thai'],3
Windsor,['Australian',1
Windsor,['Australian'],2
Windsor,['Bar Food',1
Windsor,['Burger',1
Windsor,['Cafe',1
Windsor,['Cafe'],5
Windsor,['Chinese'],3
Windsor,['Indian'],1
Windsor,['Italian'],1
Windsor,['Modern Australian'],2
Windsor,['Pizza',1
Windsor,['Pizza'],1
Windsor,['Pub Food'],2
Windsor,['Seafood'],1
Windsor,['Tapas'],1
Winston Hills Mall,['Burger'],1
Winston Hills Mall,['Chinese'],1
"Wintergarden, CBD",['Asian'],1
"Wintergarden, CBD",['Australian'],1
"Wintergarden, CBD",['Cafe',2
"Wintergarden, CBD",['Healthy Food',1
"Wintergarden, CBD",['Modern Australian'],1
"Wintergarden, CBD",['Sandwich',1
"Wintergarden, CBD",['Vietnamese',1
Wollstonecraft,['Australian'],1
Wollstonecraft,['Cafe',2
Wollstonecraft,['Cafe'],6
Wollstonecraft,['Indian'],1
Wollstonecraft,['Thai'],1
Woodpark,['Cafe'],1
Woodpark,['Fast Food',1
Woollahra,['Cafe',6
Woollahra,['Cafe'],5
Woollahra,['Chinese'],1
Woollahra,['Fish and Chips'],1
Woollahra,['French'],1
Woollahra,['Greek',1
Woollahra,['Italian'],1
Woollahra,['Japanese',1
Woollahra,['Malaysian'],1
Woollahra,['Modern Australian'],2
Woollahra,['Pizza',1
Woollahra,['Pizza'],1
Woollahra,['Sandwich',1
Woollahra,['Thai'],1
Woolloomooloo,['Asian',1
Woolloomooloo,['Bar Food',2
Woolloomooloo,['Bar Food'],1
Woolloomooloo,['Burger',1
Woolloomooloo,['Burger'],1
Woolloomooloo,['Cafe',2
Woolloomooloo,['Cafe'],2
Woolloomooloo,['European',1
Woolloomooloo,['Fish and Chips'],1
Woolloomooloo,['Indian',1
Woolloomooloo,['Italian'],4
Woolloomooloo,['Japanese',2
Woolloomooloo,['Meat Pie',1
Woolloomooloo,['Modern Australian',1
Woolloomooloo,['Modern Australian'],4
Woolloomooloo,['Polish',1
Woolloomooloo,['Pub Food'],2
Woolloomooloo,['Sandwich',2
Woolloomooloo,['Seafood',1
Woolloomooloo,['Steak',1
Wooloware,['Bakery',1
Wooloware,['Bakery'],1
Wooloware,['Cafe',1
Wooloware,['Cafe'],1
Wooloware,['Chinese'],2
Wooloware,['Grill',1
Wooloware,['Italian'],1
Workers Blacktown,['Asian',1
Workers Blacktown,['Cafe',1
Workers Blacktown,['Chinese'],1
Workers Blacktown,['Modern Australian',1
Workers Sports Club,['Pub Food'],1
"World Square Shopping Centre, CBD",['Asian',3
"World Square Shopping Centre, CBD",['Bar Food'],1
"World Square Shopping Centre, CBD",['Burger',1
"World Square Shopping Centre, CBD",['Cafe',1
"World Square Shopping Centre, CBD",['Cafe'],7
"World Square Shopping Centre, CBD",['Chinese',2
"World Square Shopping Centre, CBD",['French',1
"World Square Shopping Centre, CBD",['Healthy Food'],2
"World Square Shopping Centre, CBD",['Hot Pot',1
"World Square Shopping Centre, CBD",['Indian'],1
"World Square Shopping Centre, CBD",['Japanese',4
"World Square Shopping Centre, CBD",['Japanese'],1
"World Square Shopping Centre, CBD",['Pizza',1
"World Square Shopping Centre, CBD",['Portuguese'],1
"World Square Shopping Centre, CBD",['Sichuan',1
"World Square Shopping Centre, CBD",['Taiwanese'],2
"World Square Shopping Centre, CBD",['Thai'],1
Woronora,['Cafe'],1
Woronora,['Chinese',1
Woronora,['Modern Australian'],1
Woronora,['Pizza'],1
"Wynyard Station, CBD",['Pub Food'],1
"Wynyard Station, CBD",['Sandwich',1
"Wynyard Station, CBD",['Vietnamese',1
"Wynyard Station, CBD",['Vietnamese'],1
Yarrawarrah,['Cafe'],1
Yarrawarrah,['Chinese'],1
Yarrawarrah,['Italian',1
Zetland,['Burger',1
Zetland,['Cafe',1
Zetland,['Cafe'],4
Zetland,['Chinese'],1
Zetland,['Italian',1
Zetland,['Modern Australian'],1
Zetland,['Pub Food',1
Zetland,['Seafood',1
revesby workers',['Bar Food'],1
revesby workers',['Cafe'],1
revesby workers',['Grill'],1
revesby workers',['Italian'],1
revesby workers',['Vietnamese'],1
